Date,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend
1994-01-05,8.5438595,8.670569,8.471455,8.616265,17747248.0,152915000.0,59.5,0.0
1994-01-06,8.688671,8.688671,8.471455,8.471455,16433814.0,139218300.0,58.5,0.0
1994-01-07,8.471455,8.598164,8.399049,8.525759,10072427.0,85875070.0,58.875,0.0
1994-01-10,8.525759,8.616265,8.471455,8.580063,11980428.0,102798750.0,59.25,0.0
1994-01-11,8.561961,8.598164,8.471455,8.489555,11674513.0,99111420.0,58.625,0.0
1994-01-12,8.507657,8.525759,8.4171505,8.4171505,10379723.0,87367690.0,58.125,0.0
1994-01-13,8.435251,8.5438595,8.435251,8.507657,12458983.0,105996750.0,58.75,0.0
1994-01-14,8.507657,8.616265,8.453353,8.489555,10952193.0,92979250.0,58.625,0.0
1994-01-17,8.471455,8.471455,8.272339,8.326643,10552362.0,87865750.0,57.5,0.0
1994-01-18,8.308541,8.308541,8.163731,8.272339,15578217.0,128868290.0,57.125,0.0
1994-01-19,8.218035,8.254237,8.073223,8.1094265,13531414.0,109732000.0,56.0,0.0
1994-01-20,8.091325,8.091325,7.9827166,8.000818,15734282.0,125887130.0,55.25,0.0
1994-01-21,7.9827166,8.055122,7.9284124,8.000818,21936152.0,175507150.0,55.25,0.0
1994-01-24,8.073223,8.507657,8.073223,8.489555,29136562.0,247356460.0,58.625,0.0
1994-01-25,8.525759,8.598164,8.018919,8.435251,70125110.0,591499650.0,58.25,0.0
1994-01-26,8.507657,8.507657,8.1094265,8.163731,28240912.0,230551200.0,56.375,0.0
1994-01-27,8.199933,8.326643,8.181832,8.272339,15297161.0,126543300.0,57.125,0.0
1994-01-28,8.4171505,8.4171505,8.326643,8.362845,10661469.0,89160220.0,57.75,0.0
1994-01-31,8.380947,8.380947,8.181832,8.181832,14449160.0,118220600.0,56.5,0.0
1994-02-01,8.236136,8.308541,8.181832,8.181832,12833263.0,104999600.0,56.5,0.0
1994-02-02,8.181832,8.181832,8.037021,8.163731,14869017.0,121386650.0,56.375,0.0
1994-02-03,8.145629,8.236136,8.073223,8.073223,12179999.0,98331850.0,55.75,0.0
1994-02-04,8.073224,8.091407,7.5641017,7.5641017,24472806.0,185114800.0,52.0,0.0
1994-02-07,7.6186504,7.9459434,7.6004677,7.8913946,28315008.0,223444900.0,54.25,0.0
1994-02-08,7.9641266,7.9641266,7.764114,7.80048,13809650.0,107721900.0,53.625,0.0
1994-02-09,7.836846,7.8913946,7.7277484,7.7277484,13605475.0,105139690.0,53.125,0.0
1994-02-10,7.764114,7.80048,7.6731997,7.6913824,10762838.0,82781100.0,52.875,0.0
1994-02-11,7.6368337,7.764114,7.5641017,7.745931,13649473.0,105727870.0,53.25,0.0
1994-02-14,7.764114,7.9459434,7.764114,7.8550286,12880895.0,101179800.0,54.0,0.0
1994-02-15,7.909578,7.9459434,7.8550286,7.9277606,11875144.0,94143300.0,54.5,0.0
1994-02-16,8.036859,8.036859,7.9277606,7.9459434,10282305.0,81702610.0,54.625,0.0
1994-02-17,7.9823093,8.000492,7.6368337,7.6731997,15744156.0,120808050.0,52.75,0.0
1994-02-18,7.6550164,7.6913824,7.582285,7.6550164,18414930.0,140966600.0,52.625,0.0
1994-02-22,7.6550164,7.836846,7.6550164,7.80048,8778147.0,68473760.0,53.625,0.0
1994-02-23,7.818663,7.8913946,7.745931,7.782297,8216494.5,63943200.0,53.5,0.0
1994-02-24,7.745931,7.764114,7.6550164,7.6913824,11362988.0,87397090.0,52.875,0.0
1994-02-25,7.764114,7.764114,7.6550164,7.6913824,7298738.5,56137388.0,52.875,0.0
1994-02-28,7.7277484,7.745931,7.6550164,7.6913824,6604406.0,50797012.0,52.875,0.0
1994-03-01,7.6913824,7.836846,7.6368337,7.80048,13989077.0,109121510.0,53.625,0.0
1994-03-02,7.6731997,7.782297,7.582285,7.709565,18713286.0,144271300.0,53.0,0.0
1994-03-03,7.6913824,7.764114,7.6550164,7.6550164,11112754.0,85068310.0,52.625,0.0
1994-03-04,7.745931,7.745931,7.6186504,7.6550164,11835959.0,90604460.0,52.625,0.0
1994-03-07,7.709565,7.709565,7.582285,7.6004677,12262183.0,93198330.0,52.25,0.0
1994-03-08,7.582285,7.9823093,7.473187,7.9641266,31928972.0,254286370.0,54.75,0.0
1994-03-09,8.000492,8.10959,7.9641266,8.055041,25711606.0,207108030.0,55.375,0.0
1994-03-10,8.073224,8.182322,8.018675,8.145956,20812782.0,169540000.0,56.0,0.0
1994-03-11,8.164139,8.182322,8.036859,8.127773,11606348.0,94333760.0,55.875,0.0
1994-03-14,8.164139,8.4187,8.127773,8.364151,20046266.0,167670000.0,57.5,0.0
1994-03-15,8.4005165,8.491431,8.345968,8.345968,16859900.0,140712200.0,57.375,0.0
1994-03-16,8.382334,8.4732485,8.309602,8.4732485,12947578.0,109708050.0,58.25,0.0
1994-03-17,8.4732485,8.4732485,8.364151,8.4187,13021136.0,109621040.0,57.875,0.0
1994-03-18,8.4187,8.4187,8.2550535,8.309602,22343062.0,186010430.0,57.125,0.0
1994-03-21,8.273236,8.564163,8.2550535,8.527798,18568232.0,158346130.0,58.625,0.0
1994-03-22,8.436883,8.527798,8.4005165,8.4732485,12713155.0,107721730.0,58.25,0.0
1994-03-23,8.291419,8.345968,8.236871,8.3277855,18306310.0,152451020.0,57.25,0.0
1994-03-24,8.273236,8.309602,8.145956,8.200504,14030324.0,115055736.0,56.375,0.0
1994-03-25,8.218688,8.218688,7.80048,7.8550286,20510300.0,161109000.0,54.0,0.0
1994-03-28,7.909578,7.9459434,7.6368337,7.80048,23074518.0,179992320.0,53.625,0.0
1994-03-29,7.80048,7.909578,7.6368337,7.6550164,21755974.0,166542340.0,52.625,0.0
1994-03-30,7.6368337,8.000492,7.6368337,7.782297,28409190.0,221088750.0,53.5,0.0
1994-03-31,7.8550286,7.9459434,7.5641017,7.9459434,23788786.0,189024350.0,54.625,0.0
1994-04-04,7.709565,7.782297,7.6004677,7.709565,19008206.0,146545000.0,53.0,0.0
1994-04-05,7.782297,7.873212,7.709565,7.764114,16080323.0,124849464.0,53.375,0.0
1994-04-06,7.782297,7.782297,7.6731997,7.7277484,13267934.0,102531250.0,53.125,0.0
1994-04-07,7.745931,7.745931,7.6004677,7.7277484,12201687.0,94291560.0,53.125,0.0
1994-04-08,7.6913824,7.7277484,7.6186504,7.6368337,8972010.0,68727750.0,52.5,0.0
1994-04-11,7.6550164,7.764114,7.6004677,7.709565,8952762.0,69021900.0,53.0,0.0
1994-04-12,7.818663,7.836846,7.6368337,7.6913824,12980576.0,99838580.0,52.875,0.0
1994-04-13,7.6913824,7.764114,7.545919,7.6186504,24034208.0,183108240.0,52.375,0.0
1994-04-14,7.6368337,7.836846,7.6368337,7.836846,18066388.0,141583500.0,53.875,0.0
1994-04-15,7.836846,7.9277606,7.6550164,7.709565,18142008.0,139867000.0,53.0,0.0
1994-04-18,7.6913824,7.873212,7.6731997,7.764114,21448680.0,166530000.0,53.375,0.0
1994-04-19,7.782297,7.818663,7.473187,7.764114,14419425.0,111767250.0,53.375,0.0
1994-04-20,7.745931,7.782297,7.5277357,7.6004677,15177004.0,115352330.0,52.25,0.0
1994-04-21,8.000492,8.527798,7.8550286,8.491431,60208230.0,511254080.0,58.375,0.0
1994-04-22,8.491431,8.655078,8.436883,8.54598,38913544.0,332554370.0,58.75,0.0
1994-04-25,8.509615,8.618712,8.4732485,8.618712,21052016.0,181441280.0,59.25,0.0
1994-04-26,8.564163,8.618712,8.509615,8.509615,15242312.0,129706200.0,58.5,0.0
1994-04-28,8.4187,8.4732485,8.2550535,8.309602,15794341.0,131244690.0,57.125,0.0
1994-04-29,8.345968,8.4187,8.273236,8.364151,13120818.0,109744500.0,57.5,0.0
1994-05-02,8.364151,8.491431,8.273236,8.436883,11057757.0,93293000.0,58.0,0.0
1994-05-03,8.455066,8.527798,8.4187,8.491431,9463543.0,80359020.0,58.375,0.0
1994-05-04,8.4732485,8.4732485,8.364151,8.4005165,10313928.0,86642330.0,57.75,0.0
1994-05-05,8.382255,8.4005165,8.309207,8.345731,7126139.0,59472840.0,57.125,0.0
1994-05-06,8.254421,8.345731,8.217897,8.254421,13547946.0,111830450.0,56.5,0.0
1994-05-09,8.254421,8.455303,8.254421,8.327469,12868256.0,107160000.0,57.0,0.0
1994-05-10,8.418779,8.510089,8.382255,8.473565,13591068.0,115164800.0,58.0,0.0
1994-05-11,8.473565,8.510089,8.327469,8.363993,10586878.0,88548580.0,57.25,0.0
1994-05-12,8.418779,8.437041,8.327469,8.363993,6315028.0,52818850.0,57.25,0.0
1994-05-13,8.4005165,8.455303,8.363993,8.4005165,7532721.0,63278750.0,57.5,0.0
1994-05-16,8.418779,8.564875,8.382255,8.546613,10938702.0,93488850.0,58.5,0.0
1994-05-17,8.564875,8.9849,8.564875,8.948377,36940790.0,330560130.0,61.25,0.0
1994-05-18,9.003162,9.039687,8.838805,8.875329,32749710.0,291271940.0,60.75,0.0
1994-05-19,8.893591,9.076211,8.838805,8.966639,25817964.0,231500370.0,61.375,0.0
1994-05-20,8.966639,9.112735,8.911853,9.076211,25600300.0,232353710.0,62.125,0.0
1994-05-23,9.076211,9.130997,8.966639,9.021424,14196835.0,128075670.0,61.75,0.0
1994-05-24,9.057949,9.258831,9.039687,9.222306,19170278.0,176800500.0,63.125,0.0
1994-05-25,9.204044,9.3684025,9.130997,9.295355,25177974.0,234038200.0,63.625,0.0
1994-05-26,9.240568,9.3684025,9.130997,9.350141,15688320.0,146880000.0,64.0,0.0
1994-05-27,9.331879,9.3684025,9.295355,9.295355,9319903.0,86631800.0,63.625,0.0
1994-05-31,9.277093,9.313617,9.1675205,9.204044,10295289.0,94758300.0,63.0,0.0
1994-06-01,9.204044,9.295355,9.130997,9.277093,11565003.0,107289600.0,63.5,0.0
1994-06-02,9.258831,9.277093,9.039687,9.057949,16947082.0,153784800.0,62.0,0.0
1994-06-03,9.021424,9.039687,8.875329,8.911853,16300247.0,145265400.0,61.0,0.0
1994-06-06,8.948377,9.277093,8.930115,9.149259,16045620.0,146805520.0,62.625,0.0
1994-06-07,9.1675205,9.240568,9.149259,9.149259,9573161.0,87618640.0,62.625,0.0
1994-06-08,9.185782,9.204044,8.9849,9.003162,11304215.0,101773690.0,61.625,0.0
1994-06-09,8.9849,9.076211,8.9849,9.057949,7445107.5,67437400.0,62.0,0.0
1994-06-10,9.094473,9.185782,9.094473,9.149259,9068698.0,82971864.0,62.625,0.0
1994-06-13,9.112735,9.3684025,9.094473,9.313617,14815606.0,137986880.0,63.75,0.0
1994-06-14,9.331879,9.496237,9.331879,9.496237,19019008.0,180609000.0,65.0,0.0
1994-06-15,9.423188,9.459713,9.277093,9.313617,12247431.0,114067870.0,63.75,0.0
1994-06-16,9.240568,9.277093,9.185782,9.185782,9805885.0,90074730.0,62.875,0.0
1994-06-17,9.149259,9.222306,9.094473,9.112735,20767858.0,189251980.0,62.375,0.0
1994-06-20,9.039687,9.094473,9.003162,9.003162,10672438.0,96085700.0,61.625,0.0
1994-06-21,9.021424,9.076211,8.820542,8.911853,16956664.0,151115300.0,61.0,0.0
1994-06-22,8.966639,9.076211,8.930115,9.057949,9083072.0,82274000.0,62.0,0.0
1994-06-23,9.039687,9.094473,8.893591,8.893591,7900972.0,70268020.0,60.875,0.0
1994-06-24,8.875329,8.911853,8.692709,8.747495,15505564.0,135634830.0,59.875,0.0
1994-06-27,8.61966,9.003162,8.491827,8.9849,26530510.0,238374000.0,61.5,0.0
1994-06-28,8.9849,9.039687,8.765757,8.930115,11885340.0,106137450.0,61.125,0.0
1994-06-29,8.893591,8.9849,8.7840185,8.820542,15545264.0,137117660.0,60.375,0.0
1994-06-30,8.820542,8.838805,8.564875,8.583137,18710306.0,160593120.0,58.75,0.0
1994-07-01,8.61966,8.637923,8.290945,8.327469,26134196.0,217631700.0,57.0,0.0
1994-07-05,8.327469,8.455303,8.217897,8.217897,19097040.0,156937500.0,56.25,0.0
1994-07-06,8.254421,8.327469,8.236159,8.327469,13272784.0,110528700.0,57.0,0.0
1994-07-07,8.382255,8.382255,8.272683,8.290945,11758711.0,97490824.0,56.75,0.0
1994-07-08,8.254421,8.455303,8.254421,8.272683,15848489.0,131109530.0,56.625,0.0
1994-07-11,8.309207,8.345731,8.090063,8.126587,18473476.0,150126300.0,55.625,0.0
1994-07-12,8.144849,8.199635,8.017015,8.163111,20491328.0,167273000.0,55.875,0.0
1994-07-13,8.181373,8.290945,8.163111,8.290945,16983360.0,140808100.0,56.75,0.0
1994-07-14,8.4005165,8.546613,8.363993,8.510089,20552932.0,174907280.0,58.25,0.0
1994-07-15,8.437041,8.455303,8.290945,8.309207,16963510.0,140953310.0,56.875,0.0
1994-07-18,8.363993,8.418779,8.272683,8.309207,11332279.0,94162250.0,56.875,0.0
1994-07-19,8.290945,8.309207,8.126587,8.126587,12438401.0,101081750.0,55.625,0.0
1994-07-20,8.144849,8.217897,7.9622293,8.163111,21830174.0,178202140.0,55.875,0.0
1994-07-21,8.61966,9.149259,8.473565,9.112735,60282304.0,549305400.0,62.375,0.0
1994-07-22,9.094473,9.112735,8.930115,8.966639,25422334.0,227959020.0,61.375,0.0
1994-07-25,8.966639,9.112735,8.966639,9.094473,16031930.0,145801950.0,62.25,0.0
1994-07-26,9.130997,9.222306,9.076211,9.112735,19828750.0,180694140.0,62.375,0.0
1994-07-27,9.094473,9.130997,9.039687,9.130997,9865435.0,90081250.0,62.5,0.0
1994-07-28,9.112735,9.204044,9.094473,9.094473,8636790.0,78547050.0,62.25,0.0
1994-07-29,9.149259,9.1675205,9.021424,9.039687,11594435.0,104810060.0,61.875,0.0
1994-08-01,9.039687,9.222306,8.9849,9.185782,12124909.0,111376776.0,62.875,0.0
1994-08-02,9.204044,9.258831,9.094473,9.094473,14263229.0,129716550.0,62.25,0.0
1994-08-03,9.112735,9.222306,9.094473,9.204044,9269251.0,85314600.0,63.0,0.0
1994-08-04,9.240714,9.314053,9.204044,9.259048,13951649.0,129179000.0,63.125,0.0
1994-08-05,9.204044,9.259048,9.075702,9.14904,10907566.0,99793760.0,62.375,0.0
1994-08-08,9.204044,9.295718,9.18571,9.277384,11430480.0,106044950.0,63.25,0.0
1994-08-09,9.295718,9.4607315,9.277384,9.4607315,20405242.0,193048500.0,64.5,0.0
1994-08-10,9.4607315,9.53407,9.405726,9.405726,18466300.0,173688980.0,64.125,0.0
1994-08-11,9.387392,9.479066,9.350722,9.479066,16673939.0,158053360.0,64.625,0.0
1994-08-12,9.4974,9.552404,9.350722,9.350722,13646218.0,127602000.0,63.75,0.0
1994-08-15,9.350722,9.4607315,9.350722,9.442396,7348068.5,69383380.0,64.375,0.0
1994-08-16,9.4607315,9.4974,9.350722,9.479066,13874610.0,131518340.0,64.625,0.0
1994-08-17,9.515736,9.625744,9.442396,9.515736,20079358.0,191069860.0,64.875,0.0
1994-08-18,9.589074,9.809092,9.589074,9.717418,28612334.0,278038000.0,66.25,0.0
1994-08-19,9.735752,10.065778,9.680748,9.992439,31793452.0,317694100.0,68.125,0.0
1994-08-22,9.900765,10.029108,9.864096,9.937434,20251162.0,201258140.0,67.75,0.0
1994-08-23,9.95577,10.010774,9.9191,9.9191,19848238.0,196876660.0,67.625,0.0
1994-08-24,9.88243,9.88243,9.772422,9.88243,19083980.0,188596100.0,67.375,0.0
1994-08-25,9.827426,10.23079,9.809092,10.175786,35955630.0,365876800.0,69.375,0.0
1994-08-26,10.175786,10.285795,10.139117,10.26746,28253044.0,290087000.0,70.0,0.0
1994-08-29,10.23079,10.26746,10.157452,10.175786,15778781.0,160561500.0,69.375,0.0
1994-08-30,10.175786,10.23079,10.1024475,10.175786,12759241.0,129835310.0,69.375,0.0
1994-08-31,10.157452,10.194121,10.047443,10.047443,16851198.0,169311460.0,68.5,0.0
1994-09-01,9.809092,10.010774,9.809092,9.95577,18942854.0,188590690.0,67.875,0.0
1994-09-02,9.974104,9.974104,9.790756,9.864096,9985819.0,98501070.0,67.25,0.0
1994-09-06,9.84576,9.9191,9.772422,9.900765,8496843.0,84125250.0,67.5,0.0
1994-09-07,9.900765,10.010774,9.88243,9.900765,13845294.0,137079000.0,67.5,0.0
1994-09-08,9.864096,9.992439,9.864096,9.95577,9301327.0,92601864.0,67.875,0.0
1994-09-09,9.809092,9.974104,9.790756,9.864096,15661517.0,155293700.0,67.25,0.0
1994-09-12,9.900765,9.992439,9.900765,9.95577,8221410.0,81850460.0,67.875,0.0
1994-09-13,10.084112,10.212456,10.065778,10.157452,19799834.0,201115860.0,69.25,0.0
1994-09-14,10.139117,10.285795,10.120782,10.23079,17292982.0,176920880.0,69.75,0.0
1994-09-15,10.194121,10.30413,10.194121,10.23079,14024598.0,143482720.0,69.75,0.0
1994-09-16,10.23079,10.469142,10.194121,10.414138,35108196.0,365621600.0,71.0,0.0
1994-09-19,10.359134,10.450808,10.30413,10.322464,12602435.0,130088190.0,70.375,0.0
1994-09-20,10.2491255,10.340799,10.212456,10.30413,18715826.0,192850300.0,70.25,0.0
1994-09-21,10.414138,10.469142,10.175786,10.194121,24796492.0,252778450.0,69.5,0.0
1994-09-22,10.23079,10.30413,10.175786,10.212456,14456837.0,147639800.0,69.625,0.0
1994-09-23,10.175786,10.194121,10.1024475,10.139117,12004527.0,121715300.0,69.125,0.0
1994-09-26,10.120782,10.139117,9.937434,10.120782,12031797.0,121771200.0,69.0,0.0
1994-09-27,10.1024475,10.175786,10.065778,10.120782,7606457.5,76983300.0,69.0,0.0
1994-09-28,10.139117,10.2491255,10.047443,10.047443,8862951.0,89050000.0,68.5,0.0
1994-09-29,10.029108,10.2491255,9.937434,10.194121,15722876.0,160280900.0,69.5,0.0
1994-09-30,10.157452,10.285795,10.1024475,10.212456,13906653.0,142021070.0,69.625,0.0
1994-10-03,10.175786,10.194121,10.065778,10.1024475,7952794.5,80342690.0,68.875,0.0
1994-10-04,10.139117,10.194121,10.010774,10.029108,11729775.0,117639180.0,68.375,0.0
1994-10-05,9.992439,10.139117,9.88243,10.139117,18349718.0,186049940.0,69.125,0.0
1994-10-06,10.120782,10.194121,10.065778,10.084112,12334501.0,124382500.0,68.75,0.0
1994-10-07,10.1024475,10.524146,10.084112,10.432473,30649450.0,319749540.0,71.125,0.0
1994-10-10,10.450808,10.542481,10.377468,10.487477,12305185.0,129050350.0,71.5,0.0
1994-10-11,10.524146,10.61582,10.487477,10.505812,19141248.0,201094350.0,71.625,0.0
1994-10-12,10.414138,10.780833,10.414138,10.725829,22004664.0,236018260.0,73.125,0.0
1994-10-13,10.799168,10.872507,10.597486,10.597486,15964221.0,169180600.0,72.25,0.0
1994-10-14,10.634155,10.725829,10.542481,10.725829,13913470.0,149233500.0,73.125,0.0
1994-10-17,10.689159,10.817503,10.670825,10.7441635,10474645.0,112541300.0,73.25,0.0
1994-10-18,10.780833,10.927511,10.762498,10.909176,16794612.0,183523300.0,74.375,0.0
1994-10-19,10.854172,11.110859,10.817503,11.055854,26819972.0,296540320.0,75.375,0.0
1994-10-20,11.074189,11.165863,10.835837,11.00085,35567024.0,391267500.0,75.0,0.0
1994-10-21,10.945846,11.055854,10.872507,10.945846,22992542.0,251672820.0,74.625,0.0
1994-10-24,10.945846,10.945846,10.689159,10.707494,17829532.0,190909600.0,73.0,0.0
1994-10-25,10.65249,10.909176,10.65249,10.835837,19291236.0,209036700.0,73.875,0.0
1994-10-26,10.854172,10.927511,10.799168,10.909176,16633715.0,181460130.0,74.375,0.0
1994-10-27,10.927511,10.945846,10.817503,10.872507,8519342.0,92626600.0,74.125,0.0
1994-10-28,10.872507,11.202533,10.872507,11.165863,18498344.0,206549970.0,76.125,0.0
1994-10-31,11.092524,11.092524,10.927511,10.927511,13133531.0,143516800.0,74.5,0.0
1994-11-01,10.909176,11.037519,10.780833,10.835837,17044138.0,184687500.0,73.875,0.0
1994-11-02,10.854172,11.037519,10.817503,10.8908415,18200412.0,198217800.0,74.25,0.0
1994-11-03,10.927511,10.945846,10.725829,10.780833,11326170.0,122105550.0,73.5,0.0
1994-11-04,10.799231,10.817628,10.468079,10.468079,22029018.0,230651260.0,71.125,0.0
1994-11-07,10.504873,10.633655,10.412887,10.578463,15483908.0,163795940.0,71.875,0.0
1994-11-08,10.541668,10.817628,10.504873,10.744039,12698857.0,136437000.0,73.0,0.0
1994-11-09,10.854423,10.946409,10.780833,10.891217,17781796.0,193665400.0,74.0,0.0
1994-11-10,10.817628,10.836025,10.541668,10.59686,18253332.0,193428000.0,72.0,0.0
1994-11-11,10.59686,10.744039,10.560065,10.652052,12555493.0,133741760.0,72.375,0.0
1994-11-14,10.707244,10.744039,10.633655,10.725641,10275950.0,110216150.0,72.875,0.0
1994-11-15,10.725641,10.87282,10.670449,10.762436,11885559.0,127917560.0,73.125,0.0
1994-11-16,10.744039,10.762436,10.688847,10.707244,8644599.0,92559820.0,72.75,0.0
1994-11-17,10.780833,10.854423,10.707244,10.762436,12335353.0,132758440.0,73.125,0.0
1994-11-18,10.744039,10.799231,10.707244,10.780833,21216398.0,228730450.0,73.25,0.0
1994-11-21,10.780833,10.909615,10.688847,10.725641,11347437.0,121708536.0,72.875,0.0
1994-11-22,10.707244,10.725641,10.210516,10.265708,16246247.0,166779230.0,69.75,0.0
1994-11-23,10.192119,10.302503,10.008145,10.302503,31858570.0,328223000.0,70.0,0.0
1994-11-25,10.302503,10.431284,10.302503,10.412887,7444696.0,77520776.0,70.75,0.0
1994-11-28,10.431284,10.541668,10.339297,10.394489,13552921.0,140875680.0,70.625,0.0
1994-11-29,10.394489,10.449681,10.339297,10.394489,9148748.0,95096560.0,70.625,0.0
1994-11-30,10.468079,10.486476,10.394489,10.412887,13328024.0,138783200.0,70.75,0.0
1994-12-01,10.394489,10.412887,10.192119,10.228913,11275416.0,115335250.0,69.5,0.0
1994-12-02,10.192119,10.504873,10.136927,10.504873,13546806.0,142307470.0,71.375,0.0
1994-12-05,10.541668,10.652052,10.504873,10.504873,13925937.0,146290200.0,71.375,0.0
1994-12-06,10.486476,10.59686,10.486476,10.541668,13105166.0,138150300.0,71.625,0.0
1994-12-07,10.412887,10.504873,10.394489,10.486476,8938799.0,93736500.0,71.25,0.0
1994-12-08,10.468079,10.523271,10.265708,10.3209,11672213.0,120467736.0,70.125,0.0
1994-12-09,10.247311,10.523271,10.228913,10.523271,16802714.0,176819500.0,71.5,0.0
1994-12-12,10.468079,10.504873,10.247311,10.394489,14985874.0,155770500.0,70.625,0.0
1994-12-13,10.412887,10.449681,10.247311,10.265708,9302303.0,95494730.0,69.75,0.0
1994-12-14,10.228913,10.394489,10.210516,10.339297,13889247.0,143605060.0,70.25,0.0
1994-12-15,10.357695,10.449681,10.3209,10.376092,12809606.0,132913650.0,70.5,0.0
1994-12-16,10.431284,10.431284,10.284105,10.3209,20002908.0,206448000.0,70.125,0.0
1994-12-19,10.376092,10.541668,10.376092,10.541668,16456876.0,173482910.0,71.625,0.0
1994-12-20,10.504873,10.541668,10.412887,10.412887,11732684.0,122171100.0,70.75,0.0
1994-12-21,10.468079,10.836025,10.449681,10.836025,21823144.0,236476140.0,73.625,0.0
1994-12-22,10.836025,10.983204,10.817628,10.817628,18087548.0,195664350.0,73.5,0.0
1994-12-23,10.836025,10.928012,10.780833,10.817628,6375926.5,68972400.0,73.5,0.0
1994-12-27,10.909615,10.964807,10.854423,10.928012,8379614.5,91572530.0,74.25,0.0
1994-12-28,10.946409,10.946409,10.670449,10.744039,9211257.0,98966100.0,73.0,0.0
1994-12-29,10.744039,10.946409,10.744039,10.946409,13087500.0,143261120.0,74.375,0.0
1994-12-30,10.928012,10.964807,10.762436,10.817628,9819362.0,106222200.0,73.5,0.0
1995-01-03,10.817628,10.87282,10.799231,10.854423,7935256.5,86132620.0,73.75,0.0
1995-01-04,10.87282,10.983204,10.780833,10.946409,13552921.0,148355800.0,74.375,0.0
1995-01-05,10.946409,11.07519,10.854423,10.891217,15429552.0,168046600.0,74.0,0.0
1995-01-06,10.928012,11.148779,10.909615,11.056792,20658574.0,228417570.0,75.125,0.0
1995-01-09,11.038395,11.167176,11.019998,11.111984,11638920.0,129331500.0,75.5,0.0
1995-01-10,11.185574,11.369547,11.130382,11.27756,23242508.0,262118800.0,76.625,0.0
1995-01-11,11.332752,11.35115,11.07519,11.185574,16648480.0,186222800.0,76.0,0.0
1995-01-12,11.167176,11.240766,11.111984,11.185574,15463525.0,172968400.0,76.0,0.0
1995-01-13,11.295958,11.314355,11.148779,11.240766,13794804.0,155064160.0,76.375,0.0
1995-01-16,11.240766,11.479931,11.240766,11.406342,18453770.0,210490000.0,77.5,0.0
1995-01-17,11.369547,11.479931,11.35115,11.406342,10846006.0,123713250.0,77.5,0.0
1995-01-18,11.424739,11.461534,11.27756,11.369547,12519483.0,142340850.0,77.25,0.0
1995-01-19,11.35115,11.424739,11.240766,11.259163,11645035.0,131113350.0,76.5,0.0
1995-01-20,11.240766,11.259163,11.038395,11.093587,22648672.0,251255020.0,75.375,0.0
1995-01-23,10.964807,10.964807,10.652052,10.928012,33385966.0,364842240.0,74.25,0.0
1995-01-24,10.909615,11.019998,10.817628,10.891217,21583300.0,235068400.0,74.0,0.0
1995-01-25,10.59686,10.762436,10.59686,10.652052,25873326.0,275604000.0,72.375,0.0
1995-01-26,10.652052,10.799231,10.633655,10.652052,14621011.0,156098400.0,72.375,0.0
1995-01-27,10.707244,10.762436,10.394489,10.670449,18461244.0,196989740.0,72.5,0.0
1995-01-30,10.707244,10.744039,10.523271,10.560065,9637950.0,101777380.0,71.75,0.0
1995-01-31,10.59686,10.725641,10.339297,10.615257,18633144.0,197795600.0,72.125,0.0
1995-02-01,10.652052,10.87282,10.633655,10.836025,22367382.0,242373500.0,73.625,0.0
1995-02-02,10.836025,10.946409,10.817628,10.946409,9910408.0,108483380.0,74.375,0.0
1995-02-03,11.019998,11.07519,10.964807,10.983204,17412856.0,191248940.0,74.625,0.0
1995-02-06,10.983204,11.05704,10.946285,10.983204,9156021.0,100562440.0,74.375,0.0
1995-02-07,10.964745,10.983204,10.909367,10.964745,9823711.0,107714470.0,74.25,0.0
1995-02-08,10.946285,11.05704,10.946285,10.964745,10133177.0,111107700.0,74.25,0.0
1995-02-09,10.964745,11.112417,10.964745,11.0755,13367343.0,148050000.0,75.0,0.0
1995-02-10,11.093959,11.1862545,11.0755,11.0755,10421652.0,115425000.0,75.0,0.0
1995-02-13,11.093959,11.130877,11.038581,11.05704,8273667.5,91482270.0,74.875,0.0
1995-02-14,11.0755,11.167795,11.020122,11.167795,11487518.0,128290250.0,75.625,0.0
1995-02-15,11.167795,11.204714,11.093959,11.167795,11015530.0,123019180.0,75.625,0.0
1995-02-16,11.204714,11.260091,11.149336,11.149336,11528148.0,128531200.0,75.5,0.0
1995-02-17,11.1862545,11.1862545,11.038581,11.0755,19759832.0,218850000.0,75.0,0.0
1995-02-21,11.0755,11.093959,10.946285,10.964745,10543543.0,115607250.0,74.25,0.0
1995-02-22,10.964745,11.001662,10.946285,10.964745,11620244.0,127413000.0,74.25,0.0
1995-02-23,11.038581,11.1862545,10.946285,10.964745,14942441.0,163840050.0,74.25,0.0
1995-02-24,10.964745,11.130877,10.964745,11.05704,10588236.0,117074550.0,74.875,0.0
1995-02-27,11.020122,11.130877,10.890907,10.927826,13903662.0,151936800.0,74.0,0.0
1995-02-28,10.927826,11.112417,10.927826,11.112417,12185681.0,135412370.0,75.25,0.0
1995-03-01,11.093959,11.27855,11.093959,11.130877,13885379.0,154556430.0,75.375,0.0
1995-03-02,11.130877,11.426224,11.130877,11.407764,16325223.0,186234300.0,77.25,0.0
1995-03-03,11.389305,11.813866,11.370846,11.795406,37677760.0,444424500.0,79.875,0.0
1995-03-06,11.740029,11.998458,11.740029,11.850784,34151732.0,404724830.0,80.25,0.0
